=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.10.06 22:49:12 =~=~=~=~=~=~=~=~=~=~=~=
3070076,-5.73,-6.43,-0.70,0
3080092,-7.11,-6.56,0.55,0
3090080,-7.11,-6.56,0.55,0
3100108,-7.09,-6.69,0.40,0
3110100,-7.11,-6.82,0.29,0
3120152,-7.11,-6.95,0.16,0
3130136,-7.11,-6.95,0.16,0
3140144,-7.11,-7.07,0.04,0
3150136,-7.11,-7.19,-0.09,0
3160124,-7.11,-7.19,-0.09,0
3170144,-7.11,-7.31,-0.21,0
3180152,-7.11,-7.43,-0.32,0
3190192,-7.11,-7.55,-0.44,0
3200184,-7.11,-7.55,-0.44,0
3210216,-7.11,-7.66,-0.55,0
3220224,-7.11,-7.77,-0.66,0
3230224,-7.11,-7.77,-0.66,0
3240248,-7.11,-7.88,-0.77,0
3250260,-7.11,-7.99,-0.88,0
3260288,-7.11,-8.09,-0.98,0
3270272,-7.04,-8.09,-1.05,0
3280272,-7.09,-8.19,-1.10,0
3290272,-7.11,-8.29,-1.18,0
3300296,-7.11,-8.29,-1.18,0
3310320,-7.11,-8.39,-1.28,0
3320344,-7.11,-8.48,-1.37,0
3330368,-7.11,-8.57,-1.47,0
3340408,-7.11,-8.57,-1.47,0
3350424,-7.11,-8.66,-1.55,0
3360008,-7.11,-8.75,-1.64,0
3370028,-7.11,-8.75,-1.64,0
3380064,-7.11,-8.83,-1.72,0
3390072,-7.11,-8.91,-1.80,0
3400112,-7.11,-8.99,-1.88,0
3410112,-7.11,-8.99,-1.88,0
3420144,-7.11,-9.06,-1.96,0
3430160,-7.11,-9.14,-2.03,-10
3440224,-7.11,-9.21,-2.10,-10
3450304,-7.11,-9.21,-2.10,-10
3460376,-7.11,-9.27,-2.17,-10
3470008,-7.49,-9.34,-1.84,0
3480032,-7.65,-9.34,-1.69,0
3490072,-7.65,-9.40,-1.75,0
3500096,-7.65,-9.46,-1.81,0
3510136,-7.65,-9.51,-1.86,0
3520136,-7.65,-9.51,-1.86,0
3530176,-7.65,-9.56,-1.91,0
3540200,-7.65,-9.61,-1.96,0
3550232,-7.65,-9.61,-1.96,0
3560256,-7.63,-9.66,-2.03,-10
3570328,-7.65,-9.70,-2.05,-10
3580376,-7.65,-9.74,-2.10,-10
3590008,-7.65,-9.74,-2.10,-10
3600080,-7.65,-9.78,-2.13,-10
3610160,-7.65,-9.82,-2.17,-10
3620232,-7.65,-9.82,-2.17,-10
3630288,-8.05,-9.85,-1.80,0
3640304,-8.05,-9.88,-1.83,0
3650320,-8.05,-9.90,-1.85,0
3660312,-8.05,-9.90,-1.85,0
3670312,-8.00,-9.93,-1.93,0
3680320,-8.07,-9.95,-1.88,0
3690360,-8.05,-9.95,-1.89,0
3700344,-8.05,-9.96,-1.91,0
3710384,-8.05,-9.98,-1.92,0
3720376,-8.05,-9.99,-1.94,0
3730408,-8.05,-9.99,-1.94,0
3740424,-8.05,-9.99,-1.94,0
3750424,-8.05,-10.00,-1.95,0
3760016,-8.05,-10.00,-1.95,0
3770048,-8.05,-10.00,-1.95,0
3780088,-8.05,-10.00,-1.95,0
3790128,-8.05,-9.99,-1.94,0
3800120,-8.05,-9.99,-1.94,0
3810120,-8.05,-9.99,-1.94,0
3820120,-8.05,-9.98,-1.92,0
3830152,-8.05,-9.96,-1.91,0
3840160,-8.05,-9.96,-1.91,0
3850160,-8.05,-9.95,-1.89,0
3860168,-8.05,-9.93,-1.87,0
3870192,-8.00,-9.93,-1.93,0
3880200,-8.07,-9.90,-1.83,0
3890208,-8.05,-9.88,-1.83,0
3900224,-8.07,-9.85,-1.78,0
3910232,-8.05,-9.85,-1.80,0
3920224,-8.07,-9.82,-1.75,0
3930256,-8.07,-9.78,-1.71,0
3940272,-8.05,-9.78,-1.73,0
3950288,-8.05,-9.74,-1.69,0
3960312,-8.05,-9.70,-1.65,0
3970312,-8.05,-9.66,-1.61,0
3980336,-8.05,-9.66,-1.61,0
3990368,-8.05,-9.61,-1.56,0
4000376,-8.07,-9.56,-1.49,0
4010416,-8.05,-9.56,-1.51,0
4020416,-8.07,-9.51,-1.44,0
4030008,-8.05,-9.46,-1.40,0
4040024,-8.05,-9.40,-1.35,0
4050040,-8.05,-9.40,-1.35,0
4060048,-8.05,-9.34,-1.29,0
4070064,-8.00,-9.27,-1.27,0
4080088,-8.07,-9.27,-1.20,0
4090084,-8.05,-9.21,-1.15,0
4100112,-8.05,-9.14,-1.08,0
4110096,-8.05,-9.06,-1.01,0
4120088,-8.05,-9.06,-1.01,0
4130088,-8.05,-8.99,-0.94,0
4140096,-8.05,-8.91,-0.86,0
4150112,-8.05,-8.91,-0.86,0
4160108,-8.05,-8.83,-0.78,0
4170124,-8.05,-8.75,-0.70,0
4180124,-8.05,-8.66,-0.61,0
4190132,-8.05,-8.66,-0.61,0
4200156,-8.05,-8.57,-0.52,0
4210160,-8.05,-8.48,-0.43,0
4220164,-8.07,-8.39,-0.32,0
4230176,-8.05,-8.39,-0.34,0
4240204,-8.05,-8.29,-0.24,0
4250192,-8.07,-8.19,-0.12,0
4260192,-8.05,-8.19,-0.14,0
4270200,-8.02,-8.09,-0.07,0
4280188,-8.07,-7.99,0.08,0
4290152,-8.05,-7.88,0.17,0
4300144,-8.05,-7.88,0.17,0
4310220,-8.05,-7.77,0.28,0
4320316,-8.05,-7.66,0.39,0
4330380,-8.07,-7.66,0.41,0
4340036,-8.07,-7.55,0.52,0
4350088,-8.07,-7.43,0.64,0
4360124,-8.05,-7.31,0.74,0
4370132,-8.05,-7.31,0.74,0
4380132,-8.05,-7.19,0.86,0
4390124,-8.05,-7.07,0.98,0
4400136,-8.07,-7.07,1.00,0
4410124,-8.05,-6.95,1.10,0
4420124,-8.05,-6.82,1.23,0
4430132,-8.05,-6.69,1.36,0
4440120,-8.05,-6.69,1.36,0
4450124,-8.07,-6.56,1.51,0
4460124,-8.05,-6.43,1.62,0
4470116,-8.00,-6.43,1.57,0
4480120,-8.07,-6.29,1.77,0
4490120,-8.05,-6.16,1.89,0
4500096,-8.05,-6.02,2.03,10
4510144,-8.05,-6.02,2.03,10
4520168,-8.07,-5.88,2.19,10
4530204,-7.61,-5.74,1.88,0
4540224,-7.65,-5.74,1.91,0
4550232,-7.65,-5.59,2.06,10
4560296,-7.53,-5.45,2.08,10
4570332,-7.28,-5.30,1.98,0
4580316,-7.35,-5.30,2.05,10
4590336,-7.21,-5.15,2.06,10
4600360,-6.98,-5.00,1.98,0
4610340,-7.05,-4.85,2.21,57
4620404,-6.49,-4.85,1.65,0
4630416,-6.49,-4.69,1.80,0
4640392,-6.49,-4.54,1.95,0
4650408,-6.51,-4.54,1.97,0
4660388,-6.49,-4.38,2.11,10
4670008,-6.25,-4.23,2.02,10
4680056,-6.39,-4.07,2.32,57
4690096,-5.88,-4.07,1.82,0
4700088,-5.88,-3.91,1.98,0
4710096,-5.88,-3.75,2.14,10
4720176,-5.88,-3.75,2.14,10
4730224,-5.76,-3.58,2.18,10
4740272,-5.22,-3.42,1.80,0
4750264,-5.29,-3.26,2.03,10
4760320,-5.27,-3.26,2.02,10
4770376,-5.29,-3.09,2.20,10
4780408,-4.80,-2.92,1.88,0
4790416,-4.76,-2.92,1.84,0
4800416,-4.76,-2.76,2.01,10
4810024,-4.76,-2.59,2.18,10
4820092,-4.76,-2.42,2.34,57
4830132,-3.73,-2.42,1.31,0
4840100,-3.73,-2.25,1.48,0
4850068,-3.73,-2.08,1.65,0
4860012,-3.73,-2.08,1.65,0
4870412,-3.72,-1.91,1.81,0
4880396,-3.73,-1.74,2.00,0
4890332,-3.72,-1.56,2.15,10
4900284,-3.73,-1.56,2.17,10
4910236,-3.21,-1.39,1.82,0
4920196,-3.23,-1.22,2.01,10
4930164,-3.23,-1.22,2.01,10
4940084,-3.21,-1.05,2.16,10
4950084,-2.68,-0.87,1.81,0
4960084,-2.70,-0.70,2.00,10
4970052,-2.68,-0.70,1.99,0
4980012,-2.70,-0.52,2.18,10
4990012,-2.32,-0.35,1.97,0
5000428,-2.33,0.00,2.33,57
5010308,-1.76,0.00,1.76,0
5020220,-1.77,0.17,1.95,0
5030172,-1.77,0.35,2.12,10
5040164,-1.76,0.35,2.11,10
5050132,-1.37,0.52,1.90,0
5060036,-1.37,0.70,2.07,10
5070380,-1.37,0.87,2.24,57
5080332,-0.81,0.87,1.68,0
5090164,-0.83,1.05,1.88,0
5100036,-0.83,1.22,2.05,10
5110380,-0.83,1.22,2.05,10
5120268,-0.71,1.39,2.10,10
5130148,-0.50,1.56,2.06,10
5140012,-0.60,1.74,2.34,57
5150004,-0.10,1.74,1.83,0
5160388,-0.08,1.91,1.99,0
5170332,-0.10,2.08,2.18,10
5180316,-0.06,2.08,2.14,10
5190260,0.06,2.25,2.19,10
5200172,0.38,2.42,2.04,10
5210032,0.24,2.59,2.35,57
5220444,1.41,2.59,1.18,0
5230372,1.41,2.76,1.35,0
5240292,1.41,2.92,1.52,0
5250188,1.41,2.92,1.52,0
5260020,1.39,3.09,1.70,0
5270276,1.39,3.26,1.87,0
5280140,1.39,3.42,2.03,10
5290008,1.41,3.42,2.01,10
5300320,1.41,3.58,2.18,10
5310192,1.62,3.75,2.13,10
5320064,1.67,3.75,2.08,10
5330368,1.86,3.91,2.05,10
5340256,2.00,4.07,2.07,10
5350116,2.12,4.23,2.10,10
5360084,2.30,4.23,1.93,0
5370356,2.30,4.38,2.08,10
5380224,2.49,4.54,2.05,10
5390092,2.40,4.69,2.29,57
5400028,2.81,4.69,1.89,0
5410324,2.79,4.85,2.06,10
5420196,2.86,5.00,2.14,10
5430076,2.91,5.00,2.09,10
5440404,3.07,5.15,2.08,10
5450264,3.26,5.30,2.04,10
5460132,3.16,5.45,2.29,57
5470028,3.75,5.45,1.70,0
5480284,3.78,5.59,1.81,0
5490124,3.77,5.74,1.97,0
5500412,3.77,5.74,1.97,0
5510240,3.77,5.88,2.11,10
5520112,3.94,6.02,2.08,10
5530420,3.87,6.16,2.28,57
5540424,4.90,6.16,1.25,0
5550392,4.89,6.29,1.41,0
5560364,4.89,6.43,1.54,0
5570328,4.89,6.43,1.54,0
5580304,4.89,6.56,1.67,0
5590280,4.89,6.69,1.80,0
5600260,4.89,6.82,1.93,0
5610224,4.89,6.82,1.93,0
5620156,4.89,6.95,2.06,10
5630132,4.92,7.07,2.15,10
5640108,4.92,7.07,2.15,10
5650084,5.10,7.19,2.10,10
5660068,5.22,7.31,2.10,10
5670052,5.22,7.43,2.21,57
5680080,6.35,7.43,1.08,0
5690064,6.30,7.55,1.24,0
5700048,6.28,7.66,1.38,0
5710008,6.28,7.66,1.38,0
5720432,6.27,7.77,1.50,0
5730412,6.27,7.88,1.61,0
5740408,6.27,7.99,1.72,0
5750368,6.27,7.99,1.72,0
5760336,6.23,8.09,1.86,0
5770292,6.23,8.19,1.96,0
5780264,6.23,8.29,2.06,10
5790244,6.23,8.29,2.06,10
5800252,6.23,8.39,2.15,10
5810276,6.41,8.48,2.07,10
5820284,6.42,8.48,2.06,10
5830276,6.39,8.57,2.18,10
5840312,6.58,8.66,2.08,10
5850292,6.48,8.75,2.27,57
5860328,6.97,8.75,1.78,0
5870312,6.91,8.83,1.92,0
5880280,6.97,8.91,1.94,0
5890240,6.95,8.91,1.96,0
5900172,6.95,8.99,2.04,10
5910148,6.95,9.06,2.11,10
5920132,6.95,9.14,2.19,10
5930124,6.95,9.14,2.19,10
5940120,7.23,9.21,1.98,0
5950076,7.23,9.27,2.04,10
5960060,7.23,9.27,2.04,10
5970068,7.23,9.34,2.11,10
5980060,7.26,9.40,2.13,10
5990068,7.23,9.46,2.23,57
6000112,7.75,9.46,1.70,0
6010080,7.74,9.51,1.77,0
6020072,7.74,9.56,1.83,0
6030056,7.74,9.56,1.83,0
6040024,7.74,9.61,1.88,0
6050432,7.72,9.66,1.94,0
6060408,7.72,9.70,1.98,0
6070388,7.70,9.70,2.00,10
6080392,7.74,9.74,2.01,10
6090364,7.74,9.78,2.05,10
6100388,7.74,9.82,2.08,10
6110392,7.72,9.82,2.10,10
6120388,7.72,9.85,2.13,10
6130388,7.74,9.88,2.14,10
6140388,7.72,9.88,2.16,10
6150396,7.72,9.90,2.18,10
6160396,7.86,9.93,2.07,10
6170400,7.81,9.95,2.14,10
6180412,7.79,9.95,2.16,10
6190404,7.79,9.96,2.17,10
6200420,7.79,9.98,2.19,10
6210432,7.82,9.98,2.15,10
6220436,7.81,9.99,2.18,10
6230016,7.95,9.99,2.05,10
6240024,7.86,10.00,2.14,10
6250068,7.86,10.00,2.14,10
6260156,7.86,10.00,2.14,10
6270232,7.91,10.00,2.09,10
6280308,7.91,10.00,2.09,10
6290376,7.88,9.99,2.12,10
6300400,7.89,9.99,2.09,10
6310400,7.89,9.98,2.08,10
6320432,7.89,9.98,2.08,10
6330436,7.89,9.96,2.07,10
6340032,7.89,9.95,2.05,10
6350032,7.89,9.95,2.05,10
6360064,7.89,9.93,2.03,10
6370072,7.89,9.90,2.01,10
6380088,7.89,9.88,1.98,0
6390064,7.89,9.88,1.98,0
6400040,7.89,9.85,1.95,0
6410432,7.89,9.82,1.92,0
6420392,7.88,9.82,1.94,0
6430344,7.89,9.78,1.89,0
6440328,7.89,9.74,1.85,0
6450316,7.89,9.70,1.81,0
6460296,7.89,9.70,1.81,0
6470248,7.84,9.66,1.82,0
6480216,7.89,9.61,1.72,0
6490180,7.89,9.61,1.72,0
6500160,7.89,9.56,1.67,0
6510152,7.88,9.51,1.63,0
6520128,7.89,9.46,1.56,0
6530104,7.89,9.46,1.56,0
6540080,7.89,9.40,1.50,0
6550040,7.89,9.34,1.44,0
6560024,7.89,9.27,1.38,0
6570000,7.89,9.27,1.38,0
6580400,7.89,9.21,1.31,0
6590376,7.89,9.14,1.24,0
6600344,7.89,9.14,1.24,0
6610344,7.89,9.06,1.17,0
6620324,7.89,8.99,1.09,0
6630280,7.89,8.91,1.02,0
6640232,7.89,8.91,1.02,0
6650200,7.88,8.83,0.95,0
6660168,7.89,8.75,0.85,0
6670128,7.84,8.75,0.91,0
6680116,7.89,8.66,0.77,0
6690100,7.88,8.57,0.70,0
6700072,7.89,8.48,0.59,0
6710032,7.88,8.48,0.60,0
6720444,7.89,8.39,0.49,0
6730428,7.89,8.29,0.40,0
6740412,7.88,8.29,0.41,0
6750380,7.89,8.19,0.30,0
6760344,7.89,8.09,0.20,0
6770288,7.89,7.99,0.09,0
6780248,7.89,7.99,0.09,0
6790208,7.88,7.88,0.00,0
6800152,7.89,7.77,-0.12,0
6810128,7.88,7.77,-0.10,0
6820108,7.89,7.66,-0.23,0
6830096,7.89,7.55,-0.35,0
6840072,7.89,7.43,-0.46,0
6850048,7.89,7.43,-0.46,0
6860036,7.88,7.31,-0.56,0
6870032,7.84,7.19,-0.65,0
6880012,7.89,7.19,-0.70,0
6890424,7.88,7.07,-0.80,0
6900408,7.89,6.95,-0.95,0
6910400,7.88,6.82,-1.06,0
6920376,7.89,6.82,-1.07,0
6930352,7.89,6.69,-1.20,0
6940344,7.88,6.56,-1.32,0
6950344,7.89,6.43,-1.47,0
6960320,7.88,6.43,-1.45,0
6970312,7.89,6.29,-1.60,0
6980304,7.88,6.16,-1.72,0
6990296,7.88,6.16,-1.72,0
7000272,7.89,6.02,-1.88,0
7010256,7.88,5.88,-2.00,0
7020240,7.88,5.74,-2.14,-10
7030296,7.88,5.74,-2.14,-10
7040344,7.40,5.59,-1.81,0
7050324,7.16,5.45,-1.71,0
7060328,7.09,5.45,-1.64,0
7070296,7.00,5.30,-1.70,0
7080256,7.00,5.15,-1.85,0
7090228,6.95,5.00,-1.95,0
7100208,6.95,5.00,-1.95,0
7110188,6.91,4.85,-2.07,-10
7120240,6.58,4.69,-1.89,0
7130240,6.13,4.69,-1.43,0
7140232,6.09,4.54,-1.55,0
7150200,6.08,4.38,-1.69,0
7160184,6.08,4.23,-1.85,0
7170188,6.08,4.23,-1.85,0
7180172,6.08,4.07,-2.01,-10
7190208,6.04,3.91,-2.13,-10
7200256,6.04,3.91,-2.13,-10
7210304,3.85,3.75,-0.11,0
7220260,2.53,3.58,1.06,0
7230180,2.51,3.42,0.91,0
