=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.09.25 14:05:00 =~=~=~=~=~=~=~=~=~=~=~=
366396,9.94,3.72,-6.22,0.00,-0.93
369372,9.90,3.66,-6.25,0.00,-0.94
372344,9.90,3.59,-6.31,0.00,-0.95
375320,9.92,3.53,-6.39,0.00,-0.96
378296,9.94,3.46,-6.48,0.00,-0.97
381272,9.94,3.39,-6.55,0.00,-0.98
384244,9.92,3.32,-6.60,0.00,-0.99
387220,9.94,3.25,-6.68,0.00,-1.00
390196,9.92,3.18,-6.74,0.00,-1.01
393172,9.90,3.11,-6.79,0.00,-1.02
396144,9.92,3.04,-6.89,0.00,-1.03
399120,9.90,2.96,-6.94,0.00,-1.04
402096,9.92,2.89,-7.04,0.00,-1.06
405072,9.90,2.81,-7.10,0.00,-1.06
408044,9.89,2.73,-7.16,0.00,-1.07
411020,9.92,2.65,-7.27,0.00,-1.09
413996,9.90,2.57,-7.33,0.00,-1.10
416972,9.90,2.49,-7.41,0.00,-1.11
419944,9.90,2.41,-7.49,0.00,-1.12
422928,9.89,2.33,-7.56,0.00,-1.13
425896,9.92,2.24,-7.68,0.00,-1.15
428872,9.92,2.16,-7.76,0.00,-1.16
431844,9.92,2.08,-7.84,0.00,-1.18
434820,9.94,1.99,-7.95,0.00,-1.19
437796,9.89,1.90,-7.98,0.00,-1.20
440772,9.92,1.82,-8.10,0.00,-1.22
443744,9.94,1.73,-8.21,0.00,-1.23
446720,9.90,1.64,-8.26,0.00,-1.24
449696,9.89,1.55,-8.33,0.00,-1.25
452672,9.90,1.47,-8.44,0.00,-1.27
455644,9.94,1.38,-8.56,0.00,-1.28
458620,9.94,1.29,-8.65,0.00,-1.30
461596,9.92,1.19,-8.73,0.00,-1.31
464572,9.92,1.10,-8.82,0.00,-1.32
467544,9.89,1.01,-8.87,0.00,-1.33
470520,9.96,0.92,-9.04,0.00,-1.36
473496,9.92,0.83,-9.09,0.00,-1.36
476472,9.92,0.74,-9.18,0.00,-1.38
479444,9.94,0.64,-9.29,0.00,-1.39
482420,9.90,0.55,-9.35,0.00,-1.40
485396,9.90,0.46,-9.45,0.00,-1.42
488372,9.92,0.36,-9.56,0.00,-1.43
491344,9.92,0.27,-9.65,0.00,-1.45
494320,9.92,0.18,-9.74,0.00,-1.46
497296,9.90,0.08,-9.82,0.00,-1.47
500272,9.89,-0.01,-9.89,0.00,-1.48
503332,9.92,-0.10,-10.03,0.00,-1.50
506476,9.90,-0.20,-10.11,0.00,-1.52
509620,9.90,-0.30,-10.21,0.00,-1.53
512764,9.92,-0.40,-10.32,0.00,-1.55
515912,9.96,-0.50,-10.46,0.00,-1.57
519056,9.90,-0.60,-10.50,0.00,-1.58
522200,9.94,-0.70,-10.63,0.00,-1.60
525344,9.94,-0.79,-10.73,0.00,-1.61
528492,9.90,-0.89,-10.79,0.00,-1.62
531636,9.94,-0.99,-10.93,0.00,-1.64
534780,9.92,-1.08,-11.01,0.00,-1.65
537924,9.90,-1.18,-11.08,0.00,-1.66
541072,9.92,-1.28,-11.20,0.00,-1.68
544216,9.92,-1.37,-11.29,0.00,-1.69
547360,9.94,-1.47,-11.40,0.00,-1.71
550504,9.92,-1.56,-11.48,0.00,-1.72
553652,9.94,-1.65,-11.59,0.00,-1.74
556796,9.89,-1.75,-11.63,0.00,-1.74
559940,9.89,-1.84,-11.73,0.00,-1.76
563084,9.94,-1.93,-11.87,0.00,-1.78
566232,9.94,-2.02,-11.96,0.00,-1.79
569376,9.90,-2.11,-12.01,0.00,-1.80
572520,9.92,-2.20,-12.12,0.00,-1.82
575664,9.90,-2.29,-12.19,0.00,-1.83
578812,9.90,-2.38,-12.28,0.00,-1.84
581956,9.94,-2.46,-12.40,0.00,-1.86
585100,9.89,-2.55,-12.43,0.00,-1.87
588244,9.92,-2.63,-12.55,0.00,-1.88
591392,9.90,-2.72,-12.62,0.00,-1.89
594536,9.96,-2.80,-12.75,0.00,-1.91
597680,9.90,-2.88,-12.78,0.00,-1.92
600824,9.94,-2.96,-12.90,0.00,-1.93
603972,9.90,-3.04,-12.94,0.00,-1.94
607116,9.90,-3.12,-13.02,0.00,-1.95
610260,9.96,-3.19,-13.15,0.00,-1.97
613404,9.90,-3.27,-13.17,0.00,-1.98
616552,9.92,-3.34,-13.26,0.00,-1.99
619696,9.92,-3.42,-13.34,0.00,-2.00
622840,9.90,-3.49,-13.39,0.00,-2.01
625984,9.89,-3.56,-13.44,0.00,-2.02
629132,9.92,-3.63,-13.55,0.00,-2.03
632276,9.92,-3.69,-13.61,0.00,-2.04
635420,9.92,-3.76,-13.68,0.00,-2.05
638564,9.92,-3.82,-13.74,0.00,-2.06
641712,9.92,-3.89,-13.81,0.00,-2.07
644856,9.90,-3.95,-13.85,0.00,-2.08
648000,9.92,-4.01,-13.93,0.00,-2.09
651144,9.94,-4.07,-14.00,0.00,-2.10
654292,9.90,-4.12,-14.03,0.00,-2.10
657436,9.92,-4.18,-14.10,0.00,-2.11
660580,9.94,-4.23,-14.17,0.00,-2.13
663724,9.92,-4.28,-14.20,0.00,-2.13
666872,9.94,-4.33,-14.27,0.00,-2.14
670016,9.89,-4.38,-14.27,0.00,-2.14
673160,9.89,-4.43,-14.31,0.00,-2.15
676304,9.94,-4.47,-14.41,0.00,-2.16
679452,9.92,-4.52,-14.44,0.00,-2.17
682596,9.92,-4.56,-14.48,0.00,-2.17
685740,9.92,-4.60,-14.52,0.00,-2.18
688884,9.90,-4.64,-14.54,0.00,-2.18
692032,9.92,-4.67,-14.59,0.00,-2.19
695176,9.92,-4.71,-14.63,0.00,-2.19
698320,9.92,-4.74,-14.66,0.00,-2.20
701464,9.90,-4.77,-14.67,0.00,-2.20
704612,9.89,-4.80,-14.68,0.00,-2.20
707756,9.92,-4.82,-14.75,0.00,-2.21
710900,9.92,-4.85,-14.77,0.00,-2.22
714044,9.90,-4.87,-14.78,0.00,-2.22
717192,9.90,-4.89,-14.80,0.00,-2.22
720336,9.92,-4.91,-14.83,0.00,-2.23
723480,9.92,-4.93,-14.85,0.00,-2.23
726624,9.90,-4.95,-14.85,0.00,-2.23
729772,9.90,-4.96,-14.86,0.00,-2.23
732916,9.92,-4.97,-14.89,0.00,-2.23
736060,9.89,-4.98,-14.87,0.00,-2.23
739204,9.92,-4.99,-14.91,0.00,-2.24
742352,9.92,-4.99,-14.92,0.00,-2.24
745496,9.92,-5.00,-14.92,0.00,-2.24
748640,9.90,-5.00,-14.90,0.00,-2.24
751784,9.89,-5.00,-14.89,0.00,-2.23
754932,9.94,-5.00,-14.94,0.00,-2.24
758076,9.92,-4.99,-14.91,0.00,-2.24
761220,9.90,-4.99,-14.89,0.00,-2.23
764364,9.92,-4.98,-14.90,0.00,-2.24
767512,9.92,-4.97,-14.89,0.00,-2.23
770656,9.92,-4.96,-14.88,0.00,-2.23
773800,9.92,-4.94,-14.87,0.00,-2.23
776944,9.92,-4.93,-14.85,0.00,-2.23
780092,9.90,-4.91,-14.81,0.00,-2.22
783236,9.92,-4.89,-14.81,0.00,-2.22
786380,9.94,-4.87,-14.81,0.00,-2.22
789524,9.90,-4.85,-14.75,0.00,-2.21
792672,9.92,-4.82,-14.74,0.00,-2.21
795816,9.96,-4.79,-14.75,0.00,-2.21
798960,9.90,-4.77,-14.67,0.00,-2.20
802104,9.92,-4.73,-14.66,0.00,-2.20
805252,9.92,-4.70,-14.62,0.00,-2.19
808396,9.89,-4.67,-14.55,0.00,-2.18
811540,9.90,-4.63,-14.53,0.00,-2.18
814684,9.89,-4.59,-14.48,0.00,-2.17
817832,9.94,-4.55,-14.49,0.00,-2.17
820976,9.92,-4.51,-14.43,0.00,-2.16
824120,9.94,-4.47,-14.41,0.00,-2.16
827264,9.92,-4.42,-14.34,0.00,-2.15
830412,9.94,-4.38,-14.31,0.00,-2.15
833556,9.92,-4.33,-14.25,0.00,-2.14
836700,9.94,-4.28,-14.22,0.00,-2.13
839844,9.92,-4.22,-14.15,0.00,-2.12
842992,9.90,-4.17,-14.07,0.00,-2.11
846136,9.90,-4.12,-14.02,0.00,-2.10
849280,9.90,-4.06,-13.96,0.00,-2.09
852424,9.92,-4.00,-13.92,0.00,-2.09
855572,9.92,-3.94,-13.86,0.00,-2.08
858716,9.90,-3.88,-13.78,0.00,-2.07
861860,9.90,-3.82,-13.72,0.00,-2.06
865004,9.94,-3.75,-13.69,0.00,-2.05
868152,9.90,-3.68,-13.59,0.00,-2.04
871296,9.92,-3.62,-13.54,0.00,-2.03
874440,9.92,-3.55,-13.47,0.00,-2.02
877588,9.92,-3.48,-13.40,0.00,-2.01
880732,9.94,-3.41,-13.34,0.00,-2.00
883876,9.90,-3.33,-13.24,0.00,-1.99
887020,9.92,-3.26,-13.18,0.00,-1.98
890164,9.92,-3.18,-13.10,0.00,-1.97
893312,9.89,-3.11,-12.99,0.00,-1.95
896456,9.90,-3.03,-12.93,0.00,-1.94
899600,9.94,-2.95,-12.89,0.00,-1.93
902744,9.90,-2.87,-12.77,0.00,-1.92
905892,9.90,-2.79,-12.69,0.00,-1.90
909036,9.89,-2.70,-12.59,0.00,-1.89
912180,9.90,-2.62,-12.52,0.00,-1.88
915324,9.94,-2.54,-12.48,0.00,-1.87
918472,9.92,-2.45,-12.37,0.00,-1.86
921620,9.92,-2.36,-12.29,0.00,-1.84
924760,9.90,-2.28,-12.18,0.00,-1.83
927904,9.89,-2.19,-12.07,0.00,-1.81
931052,9.94,-2.10,-12.04,0.00,-1.81
934196,9.92,-2.01,-11.93,0.00,-1.79
937340,9.96,-1.92,-11.87,0.00,-1.78
940484,9.92,-1.83,-11.75,0.00,-1.76
943632,9.92,-1.73,-11.66,0.00,-1.75
946776,9.94,-1.64,-11.58,0.00,-1.74
949920,9.92,-1.55,-11.47,0.00,-1.72
953064,9.89,-1.45,-11.34,0.00,-1.70
956212,9.90,-1.36,-11.26,0.00,-1.69
959356,9.90,-1.26,-11.17,0.00,-1.68
962500,9.90,-1.17,-11.07,0.00,-1.66
965652,9.92,-1.07,-10.99,0.00,-1.65
968792,9.89,-0.97,-10.86,0.00,-1.63
971936,9.90,-0.88,-10.78,0.00,-1.62
975080,9.92,-0.78,-10.70,0.00,-1.61
978224,9.94,-0.68,-10.62,0.00,-1.59
981372,9.90,-0.58,-10.49,0.00,-1.57
984516,9.94,-0.49,-10.42,0.00,-1.56
987660,9.92,-0.39,-10.31,0.00,-1.55
990804,9.90,-0.29,-10.19,0.00,-1.53
993952,9.90,-0.19,-10.09,0.00,-1.51
997096,9.94,-0.09,-10.03,0.00,-1.50
1000240,9.90,0.01,-9.90,0.00,-1.48
1003300,9.94,0.10,-9.84,0.00,-1.48
1006360,9.94,0.20,-9.74,0.00,-1.46
1009420,9.92,0.30,-9.63,0.00,-1.44
1012480,9.92,0.39,-9.53,0.00,-1.43
1015540,9.90,0.49,-9.42,0.00,-1.41
1018600,9.92,0.58,-9.34,0.00,-1.40
1021660,9.94,0.68,-9.26,0.00,-1.39
1024720,9.92,0.77,-9.15,0.00,-1.37
1027780,9.92,0.87,-9.05,0.00,-1.36
1030840,9.90,0.96,-8.94,0.00,-1.34
1033900,9.90,1.06,-8.85,0.00,-1.33
1036960,9.92,1.15,-8.77,0.00,-1.32
1040020,9.92,1.24,-8.68,0.00,-1.30
1043080,9.94,1.34,-8.60,0.00,-1.29
1046140,9.92,1.43,-8.49,0.00,-1.27
1049200,9.90,1.52,-8.38,0.00,-1.26
1052260,9.90,1.61,-8.29,0.00,-1.24
1055320,9.89,1.70,-8.18,0.00,-1.23
1058380,9.94,1.79,-8.15,0.00,-1.22
1061440,9.96,1.88,-8.07,0.00,-1.21
1064500,9.94,1.97,-7.97,0.00,-1.20
1067560,9.90,2.06,-7.84,0.00,-1.18
1070620,9.90,2.15,-7.76,0.00,-1.16
1073680,9.92,2.23,-7.69,0.00,-1.15
1076740,9.90,2.32,-7.59,0.00,-1.14
1079800,9.90,2.40,-7.50,0.00,-1.13
1082860,9.94,2.49,-7.45,0.00,-1.12
1085920,9.92,2.57,-7.35,0.00,-1.10
1088980,9.92,2.65,-7.27,0.00,-1.09
1092040,9.90,2.73,-7.17,0.00,-1.08
1095100,9.89,2.81,-7.07,0.00,-1.06
1098160,9.90,2.89,-7.01,0.00,-1.05
1101220,9.90,2.97,-6.93,0.00,-1.04
1104280,9.89,3.05,-6.84,0.00,-1.03
1107340,9.90,3.12,-6.78,0.00,-1.02
1110400,9.90,3.20,-6.71,0.00,-1.01
1113460,9.89,3.27,-6.62,0.00,-0.99
1116520,9.94,3.34,-6.60,0.00,-0.99
1119580,9.90,3.41,-6.49,0.00,-0.97
1122640,9.94,3.48,-6.46,0.00,-0.97
1125700,9.89,3.55,-6.34,0.00,-0.95
1128760,9.90,3.62,-6.29,0.00,-0.94
1131820,9.92,3.68,-6.24,0.00,-0.94
1134880,9.92,3.75,-6.17,0.00,-0.93
1137940,9.94,3.81,-6.13,0.00,-0.92
1141000,9.90,3.87,-6.03,0.00,-0.90
1144060,9.90,3.93,-5.97,0.00,-0.90
1147120,9.96,3.99,-5.97,0.00,-0.89
1150180,9.92,4.05,-5.87,0.00,-0.88
1153240,9.94,4.10,-5.83,0.00,-0.88
1156300,9.90,4.16,-5.75,0.00,-0.86
1159360,9.92,4.21,-5.71,0.00,-0.86
1162420,9.90,4.26,-5.64,0.00,-0.85
1165480,9.92,4.31,-5.61,0.00,-0.84
1168540,9.96,4.36,-5.60,0.00,-0.84
1171600,9.90,4.41,-5.50,0.00,-0.82
1174660,9.94,4.45,-5.49,0.00,-0.82
1177720,9.90,4.49,-5.41,0.00,-0.81
1180780,9.94,4.53,-5.40,0.00,-0.81
1183840,9.94,4.57,-5.36,0.00,-0.80
1186900,9.94,4.61,-5.33,0.00,-0.80
1189960,9.92,4.65,-5.27,0.00,-0.79
1193020,9.92,4.68,-5.24,0.00,-0.79
1196080,9.90,4.72,-5.19,0.00,-0.78
1199140,9.92,4.75,-5.17,0.00,-0.78
1202200,9.96,4.78,-5.18,0.00,-0.78
1205268,9.90,4.80,-5.10,0.00,-0.77
1208328,9.90,4.83,-5.07,0.00,-0.76
1211380,9.94,4.85,-5.09,0.00,-0.76
1214440,9.92,4.88,-5.05,0.00,-0.76
1217500,9.92,4.90,-5.03,0.00,-0.75
1220560,9.94,4.91,-5.02,0.00,-0.75
1223620,9.94,4.93,-5.01,0.00,-0.75
1226680,9.94,4.95,-4.99,0.00,-0.75
1229740,9.94,4.96,-4.98,0.00,-0.75
1232800,9.90,4.97,-4.93,0.00,-0.74
1235860,9.94,4.98,-4.96,0.00,-0.74
1238920,9.89,4.99,-4.90,0.00,-0.73
1241980,9.92,4.99,-4.93,0.00,-0.74
1245040,9.94,5.00,-4.94,0.00,-0.74
1248100,9.94,5.00,-4.94,0.00,-0.74
1251160,9.89,5.00,-4.89,0.00,-0.73
1254220,9.90,5.00,-4.91,0.00,-0.74
1257280,9.89,4.99,-4.89,0.00,-0.73
1260340,9.90,4.99,-4.91,0.00,-0.74
1263400,9.94,4.98,-4.96,0.00,-0.74
1266460,9.90,4.97,-4.93,0.00,-0.74
1269520,9.90,4.96,-4.94,0.00,-0.74
1272580,9.92,4.95,-4.97,0.00,-0.75
1275640,9.89,4.94,-4.95,0.00,-0.74
1278700,9.92,4.92,-5.00,0.00,-0.75
1281760,9.92,4.90,-5.02,0.00,-0.75
1284820,9.90,4.88,-5.02,0.00,-0.75
1287880,9.92,4.86,-5.06,0.00,-0.76
1290940,9.92,4.84,-5.09,0.00,-0.76
1294000,9.94,4.81,-5.13,0.00,-0.77
1297060,9.92,4.78,-5.14,0.00,-0.77
1300120,9.90,4.75,-5.15,0.00,-0.77
1303180,9.92,4.72,-5.20,0.00,-0.78
1306240,9.94,4.69,-5.25,0.00,-0.79
1309300,9.92,4.66,-5.26,0.00,-0.79
1312360,9.90,4.62,-5.28,0.00,-0.79
1315420,9.94,4.58,-5.36,0.00,-0.80
1318480,9.92,4.54,-5.38,0.00,-0.81
1321540,9.92,4.50,-5.42,0.00,-0.81
1324600,9.92,4.46,-5.46,0.00,-0.82
1327660,9.90,4.42,-5.49,0.00,-0.82
1330720,9.90,4.37,-5.53,0.00,-0.83
1333780,9.94,4.32,-5.62,0.00,-0.84
1336840,9.94,4.27,-5.66,0.00,-0.85
1339900,9.90,4.22,-5.68,0.00,-0.85
1342960,9.92,4.17,-5.75,0.00,-0.86
1346020,9.94,4.12,-5.82,0.00,-0.87
1349080,9.92,4.06,-5.86,0.00,-0.88
1352140,9.96,4.01,-5.95,0.00,-0.89
1355200,9.90,3.95,-5.96,0.00,-0.89
1358260,9.92,3.89,-6.03,0.00,-0.91
1361320,9.90,3.83,-6.08,0.00,-0.91
1364380,9.92,3.76,-6.16,0.00,-0.92
1367440,9.90,3.70,-6.20,0.00,-0.93
1370500,9.92,3.63,-6.29,0.00,-0.94
1373560,9.92,3.57,-6.35,0.00,-0.95
1376620,9.94,3.50,-6.44,0.00,-0.97
1379680,9.90,3.43,-6.47,0.00,-0.97
1382740,9.90,3.36,-6.54,0.00,-0.98
1385800,9.94,3.29,-6.65,0.00,-1.00
1388860,9.94,3.21,-6.72,0.00,-1.01
1391920,9.92,3.14,-6.78,0.00,-1.02
1394980,9.92,3.07,-6.86,0.00,-1.03
1398040,9.92,2.99,-6.93,0.00,-1.04
1401100,9.94,2.91,-7.03,0.00,-1.05
1404160,9.90,2.83,-7.07,0.00,-1.06
1407220,9.92,2.75,-7.17,0.00,-1.08
1410280,9.94,2.67,-7.27,0.00,-1.09
1413340,9.94,2.59,-7.35,0.00,-1.10
1416400,9.92,2.51,-7.41,0.00,-1.11
1419460,9.90,2.42,-7.48,0.00,-1.12
1422520,9.90,2.34,-7.56,0.00,-1.13
1425580,9.96,2.25,-7.70,0.00,-1.16
1428640,9.92,2.17,-7.75,0.00,-1.16
1431700,9.94,2.08,-7.86,0.00,-1.18
1434760,9.92,1.99,-7.93,0.00,-1.19
1437820,9.90,1.90,-8.00,0.00,-1.20
1440880,9.94,1.81,-8.12,0.00,-1.22
1443940,9.90,1.72,-8.18,0.00,-1.23
1447000,9.94,1.63,-8.30,0.00,-1.25
1450060,9.92,1.54,-8.38,0.00,-1.26
1453120,9.94,1.45,-8.49,0.00,-1.27
1456180,9.90,1.36,-8.54,0.00,-1.28
1459240,9.90,1.27,-8.64,0.00,-1.30
1462300,9.94,1.17,-8.77,0.00,-1.31
1465364,9.94,1.08,-8.86,0.00,-1.33
1468428,9.94,0.99,-8.95,0.00,-1.34
1471480,9.90,0.89,-9.01,0.00,-1.35
1474540,9.90,0.80,-9.11,0.00,-1.37
1477600,9.90,0.70,-9.20,0.00,-1.38
1480660,9.92,0.61,-9.32,0.00,-1.40
1483720,9.90,0.51,-9.39,0.00,-1.41
1486780,9.90,0.41,-9.49,0.00,-1.42
1489840,9.94,0.32,-9.62,0.00,-1.44
1492900,9.90,0.22,-9.68,0.00,-1.45
1495960,9.92,0.13,-9.79,0.00,-1.47
1499020,9.92,0.03,-9.89,0.00,-1.48
1502080,9.92,-0.07,-9.99,0.00,-1.50
1505224,9.92,-0.16,-10.09,0.00,-1.51
1508456,9.90,-0.27,-10.17,0.00,-1.53
1511684,9.90,-0.37,-10.27,0.00,-1.54
1514916,9.92,-0.47,-10.39,0.00,-1.56
1518144,9.89,-0.57,-10.46,0.00,-1.57
1521376,9.92,-0.67,-10.59,0.00,-1.59
1524604,9.94,-0.77,-10.71,0.00,-1.61
1527836,9.92,-0.87,-10.79,0.00,-1.62
1531064,9.92,-0.97,-10.89,0.00,-1.63
1534296,9.96,-1.07,-11.03,0.00,-1.65
1537524,9.90,-1.17,-11.07,0.00,-1.66
1540756,9.92,-1.27,-11.19,0.00,-1.68
1543984,9.90,-1.36,-11.27,0.00,-1.69
1547216,9.92,-1.46,-11.38,0.00,-1.71
1550444,9.92,-1.56,-11.48,0.00,-1.72
1553676,9.92,-1.65,-11.58,0.00,-1.74
1556904,9.90,-1.75,-11.65,0.00,-1.75
1560136,9.92,-1.84,-11.77,0.00,-1.76
1563364,9.92,-1.94,-11.86,0.00,-1.78
1566596,9.89,-2.03,-11.92,0.00,-1.79
1569824,9.92,-2.12,-12.05,0.00,-1.81
1573056,9.90,-2.22,-12.12,0.00,-1.82
1576284,9.90,-2.31,-12.21,0.00,-1.83
1579516,9.94,-2.40,-12.33,0.00,-1.85
1582744,9.90,-2.48,-12.39,0.00,-1.86
1585976,9.96,-2.57,-12.53,0.00,-1.88
1589204,9.92,-2.66,-12.58,0.00,-1.89
1592436,9.92,-2.74,-12.66,0.00,-1.90
1595664,9.90,-2.83,-12.73,0.00,-1.91
1598896,9.92,-2.91,-12.83,0.00,-1.92
1602124,9.90,-2.99,-12.90,0.00,-1.93
1605356,9.90,-3.07,-12.98,0.00,-1.95
1608584,9.92,-3.15,-13.07,0.00,-1.96
1611816,9.94,-3.23,-13.17,0.00,-1.98
1615044,9.96,-3.31,-13.26,0.00,-1.99
1618276,9.90,-3.38,-13.29,0.00,-1.99
1621504,9.92,-3.46,-13.38,0.00,-2.01
1624736,9.90,-3.53,-13.43,0.00,-2.02
1627964,9.90,-3.60,-13.50,0.00,-2.03
1631196,9.90,-3.67,-13.57,0.00,-2.04
1634424,9.92,-3.74,-13.66,0.00,-2.05
1637656,9.92,-3.81,-13.73,0.00,-2.06
1640884,9.90,-3.87,-13.77,0.00,-2.07
